order_id,customer_id,order_date,total_amount,delivery_cost,date_created,date_updated
7637,34,"2025-12-16 00:00:00",28.63,10.00,"2025-12-16 00:00:00","2026-04-16 11:56:38"
7638,238,"2023-10-22 00:00:00",79.61,0.00,"2023-10-22 00:00:00","2026-04-16 11:56:38"
7639,62,"2022-06-15 00:00:00",128.44,0.00,"2022-06-15 00:00:00","2026-04-16 11:56:38"
7640,116,"2025-10-18 00:00:00",331.29,0.00,"2025-10-18 00:00:00","2026-04-16 11:56:38"
7641,279,"2026-02-27 00:00:00",121.89,0.00,"2026-02-27 00:00:00","2026-04-16 11:56:38"
7642,268,"2024-11-23 00:00:00",144.35,0.00,"2024-11-23 00:00:00","2026-04-16 11:56:38"
7643,89,"2026-01-01 00:00:00",98.39,0.00,"2026-01-01 00:00:00","2026-04-16 11:56:38"
7644,28,"2023-05-20 00:00:00",177.70,0.00,"2023-05-20 00:00:00","2026-04-16 11:56:38"
7645,31,"2023-07-07 00:00:00",270.97,0.00,"2023-07-07 00:00:00","2026-04-16 11:56:38"
7646,289,"2025-01-07 00:00:00",82.16,0.00,"2025-01-07 00:00:00","2026-04-16 11:56:38"
7647,1,"2026-01-30 00:00:00",158.10,0.00,"2026-01-30 00:00:00","2026-04-16 11:56:38"
7648,76,"2025-03-02 00:00:00",169.35,0.00,"2025-03-02 00:00:00","2026-04-16 11:56:38"
7649,140,"2026-04-15 00:00:00",107.09,0.00,"2026-04-15 00:00:00","2026-04-16 11:56:38"
7650,27,"2026-03-08 00:00:00",82.62,0.00,"2026-03-08 00:00:00","2026-04-16 11:56:38"
7651,261,"2025-03-12 00:00:00",191.82,0.00,"2025-03-12 00:00:00","2026-04-16 11:56:38"
7652,291,"2024-11-17 00:00:00",70.41,5.00,"2024-11-17 00:00:00","2026-04-16 11:56:38"
7653,25,"2023-10-21 00:00:00",196.82,0.00,"2023-10-21 00:00:00","2026-04-16 11:56:38"
7654,253,"2023-10-22 00:00:00",24.28,25.00,"2023-10-22 00:00:00","2026-04-16 11:56:38"
7655,100,"2024-02-04 00:00:00",48.39,10.00,"2024-02-04 00:00:00","2026-04-16 11:56:38"
7656,183,"2020-12-07 00:00:00",6.79,25.00,"2020-12-07 00:00:00","2026-04-16 11:56:38"
7657,197,"2025-07-18 00:00:00",92.39,0.00,"2025-07-18 00:00:00","2026-04-16 11:56:38"
7658,97,"2024-07-02 00:00:00",25.30,10.00,"2024-07-02 00:00:00","2026-04-16 11:56:38"
7659,286,"2024-11-14 00:00:00",72.15,5.00,"2024-11-14 00:00:00","2026-04-16 11:56:38"
7660,224,"2021-12-02 00:00:00",105.80,0.00,"2021-12-02 00:00:00","2026-04-16 11:56:38"
7661,135,"2026-03-27 00:00:00",355.72,0.00,"2026-03-27 00:00:00","2026-04-16 11:56:38"
7662,151,"2023-11-20 00:00:00",290.75,0.00,"2023-11-20 00:00:00","2026-04-16 11:56:38"
7663,5,"2025-10-10 00:00:00",82.00,0.00,"2025-10-10 00:00:00","2026-04-16 11:56:38"
7664,73,"2020-07-18 00:00:00",45.72,10.00,"2020-07-18 00:00:00","2026-04-16 11:56:38"
7665,166,"2024-10-06 00:00:00",132.46,0.00,"2024-10-06 00:00:00","2026-04-16 11:56:38"
7666,129,"2025-01-20 00:00:00",71.36,5.00,"2025-01-20 00:00:00","2026-04-16 11:56:38"
7667,196,"2026-03-31 00:00:00",67.34,5.00,"2026-03-31 00:00:00","2026-04-16 11:56:38"
7668,254,"2026-03-19 00:00:00",85.61,0.00,"2026-03-19 00:00:00","2026-04-16 11:56:38"
7669,160,"2023-10-31 00:00:00",68.49,5.00,"2023-10-31 00:00:00","2026-04-16 11:56:38"
7670,278,"2026-03-20 00:00:00",200.99,0.00,"2026-03-20 00:00:00","2026-04-16 11:56:38"
7671,198,"2026-03-27 00:00:00",18.12,25.00,"2026-03-27 00:00:00","2026-04-16 11:56:38"
7672,91,"2024-04-02 00:00:00",249.69,0.00,"2024-04-02 00:00:00","2026-04-16 11:56:38"
7673,238,"2026-03-25 00:00:00",5.03,25.00,"2026-03-25 00:00:00","2026-04-16 11:56:38"
7674,190,"2025-05-28 00:00:00",92.44,0.00,"2025-05-28 00:00:00","2026-04-16 11:56:38"
7675,39,"2022-05-11 00:00:00",17.49,25.00,"2022-05-11 00:00:00","2026-04-16 11:56:38"
7676,243,"2025-07-11 00:00:00",161.78,0.00,"2025-07-11 00:00:00","2026-04-16 11:56:38"
7677,291,"2025-10-02 00:00:00",135.97,0.00,"2025-10-02 00:00:00","2026-04-16 11:56:38"
7678,54,"2024-08-01 00:00:00",124.09,0.00,"2024-08-01 00:00:00","2026-04-16 11:56:38"
7679,120,"2026-01-26 00:00:00",66.87,5.00,"2026-01-26 00:00:00","2026-04-16 11:56:38"
7680,258,"2025-12-28 00:00:00",60.32,5.00,"2025-12-28 00:00:00","2026-04-16 11:56:38"
7681,170,"2023-07-26 00:00:00",233.42,0.00,"2023-07-26 00:00:00","2026-04-16 11:56:38"
7682,244,"2025-10-14 00:00:00",39.34,10.00,"2025-10-14 00:00:00","2026-04-16 11:56:38"
7683,19,"2025-10-21 00:00:00",71.75,5.00,"2025-10-21 00:00:00","2026-04-16 11:56:38"
7684,102,"2025-11-26 00:00:00",82.45,0.00,"2025-11-26 00:00:00","2026-04-16 11:56:38"
7685,19,"2026-03-19 00:00:00",296.15,0.00,"2026-03-19 00:00:00","2026-04-16 11:56:38"
7686,76,"2024-10-07 00:00:00",12.50,25.00,"2024-10-07 00:00:00","2026-04-16 11:56:38"
7687,239,"2024-03-21 00:00:00",243.66,0.00,"2024-03-21 00:00:00","2026-04-16 11:56:38"
7688,193,"2025-07-28 00:00:00",172.26,0.00,"2025-07-28 00:00:00","2026-04-16 11:56:38"
7689,144,"2020-07-04 00:00:00",154.31,0.00,"2020-07-04 00:00:00","2026-04-16 11:56:38"
7690,196,"2026-02-18 00:00:00",65.23,5.00,"2026-02-18 00:00:00","2026-04-16 11:56:38"
7691,200,"2026-02-21 00:00:00",80.52,0.00,"2026-02-21 00:00:00","2026-04-16 11:56:38"
7692,221,"2025-09-12 00:00:00",74.31,5.00,"2025-09-12 00:00:00","2026-04-16 11:56:38"
7693,207,"2025-08-17 00:00:00",292.92,0.00,"2025-08-17 00:00:00","2026-04-16 11:56:38"
7694,25,"2025-01-07 00:00:00",41.92,10.00,"2025-01-07 00:00:00","2026-04-16 11:56:38"
7695,126,"2023-12-31 00:00:00",5.86,25.00,"2023-12-31 00:00:00","2026-04-16 11:56:38"
7696,3,"2024-12-16 00:00:00",137.60,0.00,"2024-12-16 00:00:00","2026-04-16 11:56:38"
7697,187,"2022-09-02 00:00:00",325.54,0.00,"2022-09-02 00:00:00","2026-04-16 11:56:38"
7698,85,"2026-04-08 00:00:00",320.50,0.00,"2026-04-08 00:00:00","2026-04-16 11:56:38"
7699,76,"2023-12-10 00:00:00",54.72,5.00,"2023-12-10 00:00:00","2026-04-16 11:56:38"
7700,51,"2026-03-05 00:00:00",132.07,0.00,"2026-03-05 00:00:00","2026-04-16 11:56:38"
7701,217,"2023-08-22 00:00:00",103.60,0.00,"2023-08-22 00:00:00","2026-04-16 11:56:38"
7702,198,"2024-12-22 00:00:00",15.24,25.00,"2024-12-22 00:00:00","2026-04-16 11:56:38"
7703,52,"2026-04-06 00:00:00",152.76,0.00,"2026-04-06 00:00:00","2026-04-16 11:56:38"
7704,18,"2025-03-08 00:00:00",132.16,0.00,"2025-03-08 00:00:00","2026-04-16 11:56:38"
7705,179,"2022-12-15 00:00:00",235.24,0.00,"2022-12-15 00:00:00","2026-04-16 11:56:38"
7706,79,"2025-03-21 00:00:00",159.05,0.00,"2025-03-21 00:00:00","2026-04-16 11:56:38"
7707,241,"2024-07-19 00:00:00",89.21,0.00,"2024-07-19 00:00:00","2026-04-16 11:56:38"
7708,76,"2025-02-19 00:00:00",149.15,0.00,"2025-02-19 00:00:00","2026-04-16 11:56:38"
7709,56,"2024-11-23 00:00:00",124.88,0.00,"2024-11-23 00:00:00","2026-04-16 11:56:38"
7710,112,"2024-10-07 00:00:00",85.05,0.00,"2024-10-07 00:00:00","2026-04-16 11:56:38"
7711,152,"2024-01-25 00:00:00",161.29,0.00,"2024-01-25 00:00:00","2026-04-16 11:56:38"
7712,28,"2023-04-28 00:00:00",74.26,5.00,"2023-04-28 00:00:00","2026-04-16 11:56:38"
7713,37,"2023-10-14 00:00:00",80.98,0.00,"2023-10-14 00:00:00","2026-04-16 11:56:38"
7714,142,"2025-12-21 00:00:00",123.80,0.00,"2025-12-21 00:00:00","2026-04-16 11:56:38"
7715,72,"2025-11-01 00:00:00",24.90,25.00,"2025-11-01 00:00:00","2026-04-16 11:56:38"
7716,138,"2021-06-13 00:00:00",82.80,0.00,"2021-06-13 00:00:00","2026-04-16 11:56:38"
7717,49,"2021-08-18 00:00:00",59.92,5.00,"2021-08-18 00:00:00","2026-04-16 11:56:38"
7718,239,"2024-03-22 00:00:00",225.86,0.00,"2024-03-22 00:00:00","2026-04-16 11:56:38"
7719,139,"2023-11-04 00:00:00",46.34,10.00,"2023-11-04 00:00:00","2026-04-16 11:56:38"
7720,257,"2025-12-02 00:00:00",18.31,25.00,"2025-12-02 00:00:00","2026-04-16 11:56:38"
7721,178,"2025-03-20 00:00:00",73.31,5.00,"2025-03-20 00:00:00","2026-04-16 11:56:38"
7722,203,"2024-06-14 00:00:00",257.10,0.00,"2024-06-14 00:00:00","2026-04-16 11:56:38"
7723,43,"2023-10-04 00:00:00",133.96,0.00,"2023-10-04 00:00:00","2026-04-16 11:56:38"
7724,171,"2025-08-20 00:00:00",177.05,0.00,"2025-08-20 00:00:00","2026-04-16 11:56:38"
7725,152,"2023-08-20 00:00:00",165.36,0.00,"2023-08-20 00:00:00","2026-04-16 11:56:38"
7726,249,"2024-08-26 00:00:00",148.66,0.00,"2024-08-26 00:00:00","2026-04-16 11:56:38"
7727,208,"2022-09-12 00:00:00",204.87,0.00,"2022-09-12 00:00:00","2026-04-16 11:56:38"
7728,9,"2025-04-13 00:00:00",49.14,10.00,"2025-04-13 00:00:00","2026-04-16 11:56:38"
7729,237,"2026-03-16 00:00:00",87.03,0.00,"2026-03-16 00:00:00","2026-04-16 11:56:38"
7730,127,"2026-02-19 00:00:00",201.96,0.00,"2026-02-19 00:00:00","2026-04-16 11:56:38"
7731,299,"2023-09-10 00:00:00",55.17,5.00,"2023-09-10 00:00:00","2026-04-16 11:56:38"
7732,138,"2021-08-09 00:00:00",161.62,0.00,"2021-08-09 00:00:00","2026-04-16 11:56:38"
7733,209,"2025-02-21 00:00:00",188.54,0.00,"2025-02-21 00:00:00","2026-04-16 11:56:38"
7734,264,"2024-05-10 00:00:00",228.55,0.00,"2024-05-10 00:00:00","2026-04-16 11:56:38"
7735,132,"2022-02-20 00:00:00",173.42,0.00,"2022-02-20 00:00:00","2026-04-16 11:56:38"
7736,159,"2025-04-27 00:00:00",144.14,0.00,"2025-04-27 00:00:00","2026-04-16 11:56:38"
7737,12,"2023-06-29 00:00:00",47.88,10.00,"2023-06-29 00:00:00","2026-04-16 11:56:38"
7738,124,"2025-10-16 00:00:00",31.59,10.00,"2025-10-16 00:00:00","2026-04-16 11:56:38"
7739,32,"2023-04-12 00:00:00",77.03,0.00,"2023-04-12 00:00:00","2026-04-16 11:56:38"
7740,78,"2025-11-30 00:00:00",319.05,0.00,"2025-11-30 00:00:00","2026-04-16 11:56:38"
7741,107,"2025-11-16 00:00:00",195.83,0.00,"2025-11-16 00:00:00","2026-04-16 11:56:38"
7742,242,"2022-03-25 00:00:00",115.03,0.00,"2022-03-25 00:00:00","2026-04-16 11:56:38"
7743,13,"2024-09-18 00:00:00",111.84,0.00,"2024-09-18 00:00:00","2026-04-16 11:56:38"
7744,275,"2020-12-26 00:00:00",87.32,0.00,"2020-12-26 00:00:00","2026-04-16 11:56:38"
7745,199,"2024-07-11 00:00:00",229.88,0.00,"2024-07-11 00:00:00","2026-04-16 11:56:38"
7746,43,"2020-09-03 00:00:00",115.99,0.00,"2020-09-03 00:00:00","2026-04-16 11:56:38"
7747,57,"2023-10-28 00:00:00",103.44,0.00,"2023-10-28 00:00:00","2026-04-16 11:56:38"
7748,204,"2025-12-26 00:00:00",165.91,0.00,"2025-12-26 00:00:00","2026-04-16 11:56:38"
7749,184,"2026-04-04 00:00:00",94.60,0.00,"2026-04-04 00:00:00","2026-04-16 11:56:38"
7750,214,"2024-07-02 00:00:00",24.26,25.00,"2024-07-02 00:00:00","2026-04-16 11:56:38"
7751,278,"2026-02-25 00:00:00",233.86,0.00,"2026-02-25 00:00:00","2026-04-16 11:56:38"
7752,134,"2021-01-29 00:00:00",205.70,0.00,"2021-01-29 00:00:00","2026-04-16 11:56:38"
7753,62,"2025-01-28 00:00:00",91.14,0.00,"2025-01-28 00:00:00","2026-04-16 11:56:38"
7754,135,"2026-02-24 00:00:00",110.30,0.00,"2026-02-24 00:00:00","2026-04-16 11:56:38"
7755,116,"2025-05-07 00:00:00",58.48,5.00,"2025-05-07 00:00:00","2026-04-16 11:56:38"
7756,104,"2025-02-19 00:00:00",185.52,0.00,"2025-02-19 00:00:00","2026-04-16 11:56:38"
7757,171,"2024-09-23 00:00:00",138.93,0.00,"2024-09-23 00:00:00","2026-04-16 11:56:38"
7758,41,"2026-02-03 00:00:00",93.22,0.00,"2026-02-03 00:00:00","2026-04-16 11:56:38"
7759,35,"2022-09-29 00:00:00",86.85,0.00,"2022-09-29 00:00:00","2026-04-16 11:56:38"
7760,294,"2024-09-22 00:00:00",275.22,0.00,"2024-09-22 00:00:00","2026-04-16 11:56:38"
7761,209,"2025-06-22 00:00:00",118.70,0.00,"2025-06-22 00:00:00","2026-04-16 11:56:38"
7762,88,"2025-11-02 00:00:00",71.80,5.00,"2025-11-02 00:00:00","2026-04-16 11:56:38"
7763,295,"2025-09-15 00:00:00",2.28,25.00,"2025-09-15 00:00:00","2026-04-16 11:56:38"
7764,59,"2023-06-25 00:00:00",17.82,25.00,"2023-06-25 00:00:00","2026-04-16 11:56:38"
7765,162,"2025-01-22 00:00:00",226.32,0.00,"2025-01-22 00:00:00","2026-04-16 11:56:38"
7766,136,"2026-04-15 00:00:00",31.36,10.00,"2026-04-15 00:00:00","2026-04-16 11:56:38"
7767,223,"2025-09-17 00:00:00",96.43,0.00,"2025-09-17 00:00:00","2026-04-16 11:56:38"
7768,48,"2025-04-17 00:00:00",27.36,10.00,"2025-04-17 00:00:00","2026-04-16 11:56:38"
7769,293,"2025-05-06 00:00:00",109.68,0.00,"2025-05-06 00:00:00","2026-04-16 11:56:38"
7770,39,"2022-05-22 00:00:00",8.60,25.00,"2022-05-22 00:00:00","2026-04-16 11:56:38"
7771,237,"2026-04-11 00:00:00",160.22,0.00,"2026-04-11 00:00:00","2026-04-16 11:56:38"
7772,34,"2025-08-20 00:00:00",34.08,10.00,"2025-08-20 00:00:00","2026-04-16 11:56:38"
7773,192,"2025-12-23 00:00:00",213.31,0.00,"2025-12-23 00:00:00","2026-04-16 11:56:38"
7774,122,"2025-12-29 00:00:00",22.35,25.00,"2025-12-29 00:00:00","2026-04-16 11:56:38"
7775,15,"2026-01-07 00:00:00",7.01,25.00,"2026-01-07 00:00:00","2026-04-16 11:56:38"
7776,225,"2026-03-16 00:00:00",52.68,5.00,"2026-03-16 00:00:00","2026-04-16 11:56:38"
7777,62,"2024-05-26 00:00:00",32.70,10.00,"2024-05-26 00:00:00","2026-04-16 11:56:38"
7778,31,"2021-04-18 00:00:00",65.52,5.00,"2021-04-18 00:00:00","2026-04-16 11:56:38"
7779,91,"2026-04-07 00:00:00",82.13,0.00,"2026-04-07 00:00:00","2026-04-16 11:56:38"
7780,150,"2026-01-09 00:00:00",169.13,0.00,"2026-01-09 00:00:00","2026-04-16 11:56:38"
7781,203,"2026-04-13 00:00:00",95.76,0.00,"2026-04-13 00:00:00","2026-04-16 11:56:38"
7782,2,"2026-03-28 00:00:00",23.61,25.00,"2026-03-28 00:00:00","2026-04-16 11:56:38"
7783,135,"2026-04-09 00:00:00",96.00,0.00,"2026-04-09 00:00:00","2026-04-16 11:56:38"
7784,154,"2025-11-05 00:00:00",2.65,25.00,"2025-11-05 00:00:00","2026-04-16 11:56:38"
7785,35,"2026-01-09 00:00:00",164.63,0.00,"2026-01-09 00:00:00","2026-04-16 11:56:38"
7786,84,"2025-09-06 00:00:00",35.42,10.00,"2025-09-06 00:00:00","2026-04-16 11:56:38"
7787,255,"2025-07-11 00:00:00",69.82,5.00,"2025-07-11 00:00:00","2026-04-16 11:56:38"
7788,197,"2024-09-30 00:00:00",183.25,0.00,"2024-09-30 00:00:00","2026-04-16 11:56:38"
7789,181,"2022-08-10 00:00:00",155.74,0.00,"2022-08-10 00:00:00","2026-04-16 11:56:38"
7790,284,"2025-03-01 00:00:00",49.26,10.00,"2025-03-01 00:00:00","2026-04-16 11:56:38"
7791,168,"2024-03-06 00:00:00",27.54,10.00,"2024-03-06 00:00:00","2026-04-16 11:56:38"
7792,8,"2026-03-17 00:00:00",111.95,0.00,"2026-03-17 00:00:00","2026-04-16 11:56:38"
7793,118,"2022-07-19 00:00:00",165.34,0.00,"2022-07-19 00:00:00","2026-04-16 11:56:38"
7794,207,"2025-03-28 00:00:00",137.13,0.00,"2025-03-28 00:00:00","2026-04-16 11:56:38"
7795,4,"2026-03-07 00:00:00",289.54,0.00,"2026-03-07 00:00:00","2026-04-16 11:56:38"
7796,79,"2025-10-15 00:00:00",29.97,10.00,"2025-10-15 00:00:00","2026-04-16 11:56:38"
7797,152,"2024-12-22 00:00:00",32.20,10.00,"2024-12-22 00:00:00","2026-04-16 11:56:38"
7798,101,"2025-03-01 00:00:00",243.77,0.00,"2025-03-01 00:00:00","2026-04-16 11:56:38"
7799,146,"2023-04-02 00:00:00",22.39,25.00,"2023-04-02 00:00:00","2026-04-16 11:56:38"
7800,201,"2025-12-11 00:00:00",45.56,10.00,"2025-12-11 00:00:00","2026-04-16 11:56:38"
7801,197,"2026-03-11 00:00:00",6.33,25.00,"2026-03-11 00:00:00","2026-04-16 11:56:38"
7802,222,"2025-12-16 00:00:00",456.70,0.00,"2025-12-16 00:00:00","2026-04-16 11:56:38"
7803,74,"2023-04-14 00:00:00",145.17,0.00,"2023-04-14 00:00:00","2026-04-16 11:56:38"
7804,250,"2022-10-23 00:00:00",69.27,5.00,"2022-10-23 00:00:00","2026-04-16 11:56:38"
7805,187,"2022-09-17 00:00:00",199.02,0.00,"2022-09-17 00:00:00","2026-04-16 11:56:38"
7806,40,"2025-07-25 00:00:00",144.98,0.00,"2025-07-25 00:00:00","2026-04-16 11:56:38"
7807,127,"2026-03-27 00:00:00",182.67,0.00,"2026-03-27 00:00:00","2026-04-16 11:56:38"
7808,246,"2023-03-25 00:00:00",160.01,0.00,"2023-03-25 00:00:00","2026-04-16 11:56:38"
7809,248,"2022-11-14 00:00:00",65.51,5.00,"2022-11-14 00:00:00","2026-04-16 11:56:38"
7810,54,"2025-03-13 00:00:00",8.82,25.00,"2025-03-13 00:00:00","2026-04-16 11:56:38"
7811,230,"2024-09-24 00:00:00",37.71,10.00,"2024-09-24 00:00:00","2026-04-16 11:56:38"
7812,145,"2024-10-28 00:00:00",207.91,0.00,"2024-10-28 00:00:00","2026-04-16 11:56:38"
7813,3,"2025-01-31 00:00:00",237.69,0.00,"2025-01-31 00:00:00","2026-04-16 11:56:38"
7814,39,"2023-06-16 00:00:00",289.41,0.00,"2023-06-16 00:00:00","2026-04-16 11:56:38"
7815,225,"2025-10-03 00:00:00",140.53,0.00,"2025-10-03 00:00:00","2026-04-16 11:56:38"
7816,286,"2024-08-21 00:00:00",178.45,0.00,"2024-08-21 00:00:00","2026-04-16 11:56:38"
7817,17,"2023-01-28 00:00:00",260.47,0.00,"2023-01-28 00:00:00","2026-04-16 11:56:38"
7818,276,"2026-03-24 00:00:00",135.03,0.00,"2026-03-24 00:00:00","2026-04-16 11:56:38"
7819,75,"2026-01-17 00:00:00",117.07,0.00,"2026-01-17 00:00:00","2026-04-16 11:56:38"
7820,95,"2024-06-24 00:00:00",199.09,0.00,"2024-06-24 00:00:00","2026-04-16 11:56:38"
7821,245,"2025-02-23 00:00:00",162.12,0.00,"2025-02-23 00:00:00","2026-04-16 11:56:38"
7822,278,"2025-11-01 00:00:00",270.84,0.00,"2025-11-01 00:00:00","2026-04-16 11:56:38"
7823,289,"2025-12-04 00:00:00",70.08,5.00,"2025-12-04 00:00:00","2026-04-16 11:56:38"
7824,255,"2022-07-31 00:00:00",29.55,10.00,"2022-07-31 00:00:00","2026-04-16 11:56:38"
7825,122,"2026-02-20 00:00:00",288.98,0.00,"2026-02-20 00:00:00","2026-04-16 11:56:38"
7826,160,"2024-08-01 00:00:00",168.84,0.00,"2024-08-01 00:00:00","2026-04-16 11:56:38"
7827,284,"2025-03-16 00:00:00",289.39,0.00,"2025-03-16 00:00:00","2026-04-16 11:56:38"
7828,158,"2025-02-15 00:00:00",270.90,0.00,"2025-02-15 00:00:00","2026-04-16 11:56:38"
7829,288,"2021-10-18 00:00:00",77.04,0.00,"2021-10-18 00:00:00","2026-04-16 11:56:38"
7830,80,"2025-02-04 00:00:00",263.24,0.00,"2025-02-04 00:00:00","2026-04-16 11:56:38"
7831,13,"2023-10-20 00:00:00",157.09,0.00,"2023-10-20 00:00:00","2026-04-16 11:56:38"
7832,98,"2020-11-25 00:00:00",336.73,0.00,"2020-11-25 00:00:00","2026-04-16 11:56:38"
7833,78,"2025-07-27 00:00:00",139.69,0.00,"2025-07-27 00:00:00","2026-04-16 11:56:38"
7834,205,"2024-02-12 00:00:00",170.51,0.00,"2024-02-12 00:00:00","2026-04-16 11:56:38"
7835,169,"2025-05-02 00:00:00",70.45,5.00,"2025-05-02 00:00:00","2026-04-16 11:56:38"
7836,70,"2026-02-03 00:00:00",120.81,0.00,"2026-02-03 00:00:00","2026-04-16 11:56:38"
7837,237,"2026-01-27 00:00:00",88.69,0.00,"2026-01-27 00:00:00","2026-04-16 11:56:38"
7838,243,"2026-04-04 00:00:00",153.94,0.00,"2026-04-04 00:00:00","2026-04-16 11:56:38"
7839,67,"2023-09-20 00:00:00",152.61,0.00,"2023-09-20 00:00:00","2026-04-16 11:56:38"
7840,242,"2022-10-30 00:00:00",96.94,0.00,"2022-10-30 00:00:00","2026-04-16 11:56:38"
7841,298,"2024-07-03 00:00:00",92.11,0.00,"2024-07-03 00:00:00","2026-04-16 11:56:38"
7842,91,"2025-03-26 00:00:00",71.93,5.00,"2025-03-26 00:00:00","2026-04-16 11:56:38"
7843,90,"2025-10-11 00:00:00",137.16,0.00,"2025-10-11 00:00:00","2026-04-16 11:56:38"
7844,54,"2026-01-12 00:00:00",68.16,5.00,"2026-01-12 00:00:00","2026-04-16 11:56:38"
7845,55,"2024-12-14 00:00:00",97.57,0.00,"2024-12-14 00:00:00","2026-04-16 11:56:38"
7846,3,"2025-03-24 00:00:00",257.83,0.00,"2025-03-24 00:00:00","2026-04-16 11:56:38"
7847,225,"2025-10-10 00:00:00",7.20,25.00,"2025-10-10 00:00:00","2026-04-16 11:56:38"
7848,151,"2023-11-06 00:00:00",66.82,5.00,"2023-11-06 00:00:00","2026-04-16 11:56:38"
7849,132,"2021-09-04 00:00:00",226.77,0.00,"2021-09-04 00:00:00","2026-04-16 11:56:38"
7850,230,"2025-12-01 00:00:00",184.93,0.00,"2025-12-01 00:00:00","2026-04-16 11:56:38"
7851,5,"2025-10-11 00:00:00",124.25,0.00,"2025-10-11 00:00:00","2026-04-16 11:56:38"
7852,273,"2020-06-16 00:00:00",127.65,0.00,"2020-06-16 00:00:00","2026-04-16 11:56:38"
7853,142,"2025-05-17 00:00:00",18.52,25.00,"2025-05-17 00:00:00","2026-04-16 11:56:38"
7854,116,"2025-05-06 00:00:00",145.39,0.00,"2025-05-06 00:00:00","2026-04-16 11:56:38"
7855,177,"2024-06-29 00:00:00",82.76,0.00,"2024-06-29 00:00:00","2026-04-16 11:56:38"
7856,269,"2025-08-01 00:00:00",26.66,10.00,"2025-08-01 00:00:00","2026-04-16 11:56:38"
7857,5,"2025-05-03 00:00:00",246.27,0.00,"2025-05-03 00:00:00","2026-04-16 11:56:38"
7858,139,"2023-11-22 00:00:00",124.68,0.00,"2023-11-22 00:00:00","2026-04-16 11:56:38"
7859,184,"2026-04-02 00:00:00",417.03,0.00,"2026-04-02 00:00:00","2026-04-16 11:56:38"
7860,123,"2026-02-14 00:00:00",57.55,5.00,"2026-02-14 00:00:00","2026-04-16 11:56:38"
7861,83,"2023-08-29 00:00:00",48.30,10.00,"2023-08-29 00:00:00","2026-04-16 11:56:38"
7862,256,"2025-09-06 00:00:00",80.63,0.00,"2025-09-06 00:00:00","2026-04-16 11:56:38"
7863,125,"2021-10-09 00:00:00",52.78,5.00,"2021-10-09 00:00:00","2026-04-16 11:56:38"
7864,35,"2022-02-28 00:00:00",145.37,0.00,"2022-02-28 00:00:00","2026-04-16 11:56:38"
7865,284,"2025-11-14 00:00:00",129.59,0.00,"2025-11-14 00:00:00","2026-04-16 11:56:38"
7866,67,"2020-01-30 00:00:00",196.34,0.00,"2020-01-30 00:00:00","2026-04-16 11:56:38"
7867,13,"2025-12-28 00:00:00",192.91,0.00,"2025-12-28 00:00:00","2026-04-16 11:56:38"
7868,194,"2024-04-22 00:00:00",213.97,0.00,"2024-04-22 00:00:00","2026-04-16 11:56:38"
7869,260,"2021-10-02 00:00:00",118.84,0.00,"2021-10-02 00:00:00","2026-04-16 11:56:38"
7870,141,"2026-01-18 00:00:00",51.93,5.00,"2026-01-18 00:00:00","2026-04-16 11:56:38"
7871,166,"2025-05-22 00:00:00",21.70,25.00,"2025-05-22 00:00:00","2026-04-16 11:56:38"
7872,96,"2025-03-09 00:00:00",219.34,0.00,"2025-03-09 00:00:00","2026-04-16 11:56:38"
7873,147,"2025-03-10 00:00:00",158.99,0.00,"2025-03-10 00:00:00","2026-04-16 11:56:38"
7874,254,"2021-06-18 00:00:00",303.06,0.00,"2021-06-18 00:00:00","2026-04-16 11:56:38"
7875,119,"2025-07-07 00:00:00",53.38,5.00,"2025-07-07 00:00:00","2026-04-16 11:56:38"
7876,272,"2024-09-25 00:00:00",164.66,0.00,"2024-09-25 00:00:00","2026-04-16 11:56:38"
7877,250,"2022-02-19 00:00:00",86.06,0.00,"2022-02-19 00:00:00","2026-04-16 11:56:38"
7878,235,"2024-04-14 00:00:00",119.76,0.00,"2024-04-14 00:00:00","2026-04-16 11:56:38"
7879,148,"2024-07-21 00:00:00",181.46,0.00,"2024-07-21 00:00:00","2026-04-16 11:56:38"
7880,9,"2025-10-30 00:00:00",86.98,0.00,"2025-10-30 00:00:00","2026-04-16 11:56:38"
7881,287,"2022-03-11 00:00:00",91.33,0.00,"2022-03-11 00:00:00","2026-04-16 11:56:38"
7882,102,"2026-03-13 00:00:00",195.30,0.00,"2026-03-13 00:00:00","2026-04-16 11:56:38"
7883,75,"2026-03-01 00:00:00",312.87,0.00,"2026-03-01 00:00:00","2026-04-16 11:56:38"
7884,215,"2024-01-08 00:00:00",238.19,0.00,"2024-01-08 00:00:00","2026-04-16 11:56:38"
7885,225,"2026-01-14 00:00:00",306.60,0.00,"2026-01-14 00:00:00","2026-04-16 11:56:38"
7886,131,"2024-10-24 00:00:00",71.39,5.00,"2024-10-24 00:00:00","2026-04-16 11:56:38"
7887,276,"2026-02-06 00:00:00",60.61,5.00,"2026-02-06 00:00:00","2026-04-16 11:56:38"
7888,203,"2026-02-28 00:00:00",133.57,0.00,"2026-02-28 00:00:00","2026-04-16 11:56:38"
7889,176,"2026-03-06 00:00:00",174.04,0.00,"2026-03-06 00:00:00","2026-04-16 11:56:38"
