order_id,order_item_id,product_key,customer_key,order_date_key,ship_date_key,delivered_date_key,canceled_date_key,order_datetime,order_delivery_fee,ship_datetime,delivered_datetime,canceled_datetime,quantity,unit_price,line_total,item_status
5795,25835,8240,246,20240818,NULL,NULL,20240820,"2024-08-18 17:07:26",0.00,NULL,NULL,"2024-08-20 00:00:00",4,10.27,41.08,CANCELED
5795,25837,9221,246,20240818,20240821,20240822,NULL,"2024-08-18 17:07:26",0.00,"2024-08-21 15:00:00","2024-08-22 18:30:00",NULL,3,1.80,5.40,DELIVERED
5795,25838,9506,246,20240818,20240820,20240821,NULL,"2024-08-18 17:07:26",0.00,"2024-08-20 16:40:00","2024-08-21 17:08:00",NULL,5,13.43,67.15,DELIVERED
5799,25851,5526,102,20220414,20220415,20220418,NULL,"2022-04-14 12:40:43",0.00,"2022-04-15 08:57:00","2022-04-18 11:15:01",NULL,1,26.72,26.72,DELIVERED
5799,25854,5701,102,20220414,NULL,NULL,20220415,"2022-04-14 12:40:43",0.00,NULL,NULL,"2022-04-15 00:00:00",4,11.31,45.24,CANCELED
5799,25856,6707,102,20220414,20220416,20220418,NULL,"2022-04-14 12:40:43",0.00,"2022-04-16 15:34:00","2022-04-18 11:15:01",NULL,5,8.42,42.10,DELIVERED
5803,25871,9273,252,20251103,20251105,20251107,NULL,"2025-11-03 14:03:59",10.00,"2025-11-05 08:06:00","2025-11-07 12:33:00",NULL,2,6.71,13.42,DELIVERED
5803,25872,6036,252,20251103,20251104,20251108,NULL,"2025-11-03 14:03:59",10.00,"2025-11-04 14:29:00","2025-11-08 14:18:00",NULL,5,2.07,10.35,DELIVERED
5804,25873,7110,183,20240814,20240815,20240817,NULL,"2024-08-14 09:10:01",0.00,"2024-08-15 17:27:00","2024-08-17 12:17:00",NULL,2,3.57,7.14,DELIVERED
5806,25880,8472,156,20240425,NULL,NULL,20240427,"2024-04-25 16:26:07",10.00,NULL,NULL,"2024-04-27 00:00:00",3,4.49,13.47,CANCELED
5808,25883,7646,282,20251012,NULL,NULL,20251014,"2025-10-12 16:30:42",10.00,NULL,NULL,"2025-10-14 00:00:00",5,7.04,35.20,CANCELED
5811,25891,9854,211,20250207,20250209,20250214,NULL,"2025-02-07 16:12:14",0.00,"2025-02-09 16:12:00","2025-02-14 13:38:00",NULL,2,9.74,19.48,DELIVERED
5819,25920,5835,214,20240718,NULL,NULL,20240718,"2024-07-18 13:41:31",10.00,NULL,NULL,"2024-07-18 00:00:00",3,8.12,24.36,CANCELED
5819,25921,7850,214,20240718,20240719,20240722,NULL,"2024-07-18 13:41:31",10.00,"2024-07-19 16:02:00","2024-07-22 18:09:26",NULL,1,9.05,9.05,DELIVERED
5823,25933,8807,55,20230906,20230907,20230908,NULL,"2023-09-06 15:06:50",0.00,"2023-09-07 09:01:00","2023-09-08 14:56:00",NULL,1,9.57,9.57,DELIVERED
5823,25934,5397,55,20230906,20230907,20230909,NULL,"2023-09-06 15:06:50",0.00,"2023-09-07 16:38:00","2023-09-09 14:39:00",NULL,4,6.90,27.60,DELIVERED
5823,25936,9842,55,20230906,20230909,20230913,NULL,"2023-09-06 15:06:50",0.00,"2023-09-09 08:45:00","2023-09-13 14:23:00",NULL,4,7.63,30.52,DELIVERED
5823,25937,8692,55,20230906,20230908,20230912,NULL,"2023-09-06 15:06:50",0.00,"2023-09-08 11:35:00","2023-09-12 18:48:00",NULL,3,6.83,20.49,DELIVERED
5825,25946,9743,167,20231017,20231019,20231023,NULL,"2023-10-17 15:06:51",0.00,"2023-10-19 16:10:00","2023-10-23 16:58:43",NULL,2,2.48,4.96,DELIVERED
5825,25948,9033,167,20231017,20231020,20231023,NULL,"2023-10-17 15:06:51",0.00,"2023-10-20 17:47:00","2023-10-23 16:58:43",NULL,1,1.68,1.68,DELIVERED
5826,25951,8694,128,20221110,20221111,20221115,NULL,"2022-11-10 14:05:10",0.00,"2022-11-11 15:52:00","2022-11-15 13:00:53",NULL,3,8.37,25.11,DELIVERED
5826,25954,9628,128,20221110,20221111,20221114,NULL,"2022-11-10 14:05:10",0.00,"2022-11-11 16:32:00","2022-11-14 10:01:00",NULL,3,15.91,47.73,DELIVERED
5828,25957,7411,181,20211010,20211013,20211017,NULL,"2021-10-10 16:52:24",0.00,"2021-10-13 10:02:00","2021-10-17 12:42:00",NULL,2,16.85,33.70,DELIVERED
5837,25992,5461,182,20250418,20250420,20250421,NULL,"2025-04-18 19:52:22",5.00,"2025-04-20 09:18:00","2025-04-21 10:53:00",NULL,4,3.61,14.44,DELIVERED
5837,25993,9788,182,20250418,20250420,20250424,NULL,"2025-04-18 19:52:22",5.00,"2025-04-20 17:09:00","2025-04-24 18:01:00",NULL,1,6.13,6.13,DELIVERED
5840,26010,5839,131,20250420,20250421,20250425,NULL,"2025-04-20 13:26:10",0.00,"2025-04-21 16:21:00","2025-04-25 10:28:00",NULL,1,4.87,4.87,DELIVERED
5840,26011,5346,131,20250420,20250422,20250424,NULL,"2025-04-20 13:26:10",0.00,"2025-04-22 08:52:00","2025-04-24 11:23:00",NULL,3,9.32,27.96,DELIVERED
5840,26012,5560,131,20250420,20250423,20250424,NULL,"2025-04-20 13:26:10",0.00,"2025-04-23 11:30:00","2025-04-24 13:00:43",NULL,3,9.12,27.36,DELIVERED
5844,26033,9773,268,20220617,20220619,20220622,NULL,"2022-06-17 17:22:33",0.00,"2022-06-19 09:11:00","2022-06-22 14:23:00",NULL,1,9.80,9.80,DELIVERED
5844,26034,5451,268,20220617,20220620,20220623,NULL,"2022-06-17 17:22:33",0.00,"2022-06-20 09:41:00","2022-06-23 18:47:00",NULL,3,35.09,105.27,DELIVERED
5844,26035,5535,268,20220617,20220618,20220621,NULL,"2022-06-17 17:22:33",0.00,"2022-06-18 08:52:00","2022-06-21 11:25:00",NULL,4,15.40,61.60,DELIVERED
5849,26056,8437,271,20220623,20220624,20220629,NULL,"2022-06-23 03:22:32",0.00,"2022-06-24 12:31:00","2022-06-29 12:24:00",NULL,2,32.67,65.34,DELIVERED
5849,26057,8554,271,20220623,20220624,20220627,NULL,"2022-06-23 03:22:32",0.00,"2022-06-24 16:01:00","2022-06-27 17:15:24",NULL,4,6.35,25.40,DELIVERED
5849,26059,6259,271,20220623,20220624,20220627,NULL,"2022-06-23 03:22:32",0.00,"2022-06-24 13:59:00","2022-06-27 11:25:00",NULL,3,11.93,35.79,DELIVERED
5849,26060,7003,271,20220623,20220626,20220627,NULL,"2022-06-23 03:22:32",0.00,"2022-06-26 11:20:00","2022-06-27 17:15:24",NULL,3,6.57,19.71,DELIVERED
5850,26062,6087,91,20251206,20251209,20251210,NULL,"2025-12-06 13:05:18",0.00,"2025-12-09 16:01:00","2025-12-10 16:33:00",NULL,1,7.11,7.11,DELIVERED
5852,26070,7754,12,20250504,20250507,20250512,NULL,"2025-05-04 08:02:40",0.00,"2025-05-07 16:36:00","2025-05-12 14:06:00",NULL,3,8.40,25.20,DELIVERED
5852,26071,7633,12,20250504,20250506,20250507,NULL,"2025-05-04 08:02:40",0.00,"2025-05-06 15:36:00","2025-05-07 10:21:15",NULL,2,18.51,37.02,DELIVERED
5852,26073,5951,12,20250504,20250507,20250510,NULL,"2025-05-04 08:02:40",0.00,"2025-05-07 16:19:00","2025-05-10 10:38:00",NULL,1,15.70,15.70,DELIVERED
5852,26074,9947,12,20250504,20250506,20250509,NULL,"2025-05-04 08:02:40",0.00,"2025-05-06 16:18:00","2025-05-09 18:59:00",NULL,5,3.54,17.70,DELIVERED
5852,26075,5903,12,20250504,20250506,20250509,NULL,"2025-05-04 08:02:40",0.00,"2025-05-06 08:04:00","2025-05-09 12:24:00",NULL,4,3.06,12.24,DELIVERED
5852,26076,7974,12,20250504,20250505,20250507,NULL,"2025-05-04 08:02:40",0.00,"2025-05-05 08:04:00","2025-05-07 10:21:15",NULL,2,6.45,12.90,DELIVERED
5856,26095,5911,65,20250915,20250916,20250920,NULL,"2025-09-15 08:48:40",0.00,"2025-09-16 11:22:00","2025-09-20 18:29:00",NULL,5,7.86,39.30,DELIVERED
5856,26096,6345,65,20250915,NULL,NULL,20250915,"2025-09-15 08:48:40",0.00,NULL,NULL,"2025-09-15 00:00:00",4,6.10,24.40,CANCELED
5856,26097,5333,65,20250915,20250918,20250919,NULL,"2025-09-15 08:48:40",0.00,"2025-09-18 15:10:00","2025-09-19 14:44:11",NULL,4,12.44,49.76,DELIVERED
5856,26098,8982,65,20250915,20250916,20250917,NULL,"2025-09-15 08:48:40",0.00,"2025-09-16 14:51:00","2025-09-17 11:50:00",NULL,2,9.81,19.62,DELIVERED
5860,26107,6211,138,20200609,20200612,20200613,NULL,"2020-06-09 17:40:04",0.00,"2020-06-12 11:09:00","2020-06-13 14:11:47",NULL,5,26.11,130.55,DELIVERED
5860,26108,5583,138,20200609,20200611,20200613,NULL,"2020-06-09 17:40:04",0.00,"2020-06-11 16:38:00","2020-06-13 16:51:00",NULL,3,14.39,43.17,DELIVERED
5860,26110,5746,138,20200609,20200611,20200614,NULL,"2020-06-09 17:40:04",0.00,"2020-06-11 15:18:00","2020-06-14 12:02:00",NULL,3,8.27,24.81,DELIVERED
5860,26111,6163,138,20200609,20200612,20200614,NULL,"2020-06-09 17:40:04",0.00,"2020-06-12 08:55:00","2020-06-14 14:10:00",NULL,4,7.38,29.52,DELIVERED
5861,26117,9829,237,20260313,20260314,20260315,NULL,"2026-03-13 13:45:48",0.00,"2026-03-14 12:29:00","2026-03-15 09:33:00",NULL,2,5.63,11.26,DELIVERED
5861,26118,9570,237,20260313,20260315,20260316,NULL,"2026-03-13 13:45:48",0.00,"2026-03-15 16:22:00","2026-03-16 11:13:46",NULL,4,16.73,66.92,DELIVERED
5861,26119,7619,237,20260313,NULL,NULL,20260315,"2026-03-13 13:45:48",0.00,NULL,NULL,"2026-03-15 00:00:00",2,26.34,52.68,CANCELED
5862,26122,9419,205,20240705,20240707,20240710,NULL,"2024-07-05 09:27:52",5.00,"2024-07-07 10:06:00","2024-07-10 17:04:00",NULL,5,9.18,45.90,DELIVERED
5863,26124,8560,57,20230209,20230210,20230214,NULL,"2023-02-09 14:08:25",0.00,"2023-02-10 17:39:00","2023-02-14 12:59:00",NULL,4,15.11,60.44,DELIVERED
5863,26125,9890,57,20230209,20230211,20230215,NULL,"2023-02-09 14:08:25",0.00,"2023-02-11 16:00:00","2023-02-15 15:19:00",NULL,2,12.16,24.32,DELIVERED
5868,26146,6517,291,20250725,20250726,20250727,NULL,"2025-07-25 17:13:48",0.00,"2025-07-26 08:31:00","2025-07-27 14:24:00",NULL,4,3.95,15.80,DELIVERED
5868,26149,6976,291,20250725,20250728,20250802,NULL,"2025-07-25 17:13:48",0.00,"2025-07-28 14:18:00","2025-08-02 16:35:00",NULL,5,9.04,45.20,DELIVERED
5868,26152,6062,291,20250725,20250727,20250730,NULL,"2025-07-25 17:13:48",0.00,"2025-07-27 15:41:00","2025-07-30 12:35:00",NULL,5,25.68,128.40,DELIVERED
5870,26156,6408,229,20260409,NULL,NULL,20260411,"2026-04-09 09:27:31",0.00,NULL,NULL,"2026-04-11 00:00:00",4,13.86,55.44,CANCELED
5870,26158,6675,229,20260409,20260412,20260415,NULL,"2026-04-09 09:27:31",0.00,"2026-04-12 10:37:00","2026-04-15 13:15:00",NULL,3,9.15,27.45,DELIVERED
5872,26165,7770,231,20231210,20231213,20231216,NULL,"2023-12-10 14:24:39",10.00,"2023-12-13 11:04:00","2023-12-16 10:30:00",NULL,1,7.10,7.10,DELIVERED
5873,26168,5725,22,20240711,20240712,20240716,NULL,"2024-07-11 13:36:55",0.00,"2024-07-12 12:04:00","2024-07-16 17:04:00",NULL,3,10.66,31.98,DELIVERED
5873,26170,9400,22,20240711,20240713,20240714,NULL,"2024-07-11 13:36:55",0.00,"2024-07-13 16:18:00","2024-07-14 18:53:00",NULL,4,9.20,36.80,DELIVERED
5874,26173,5571,282,20260121,20260124,20260125,NULL,"2026-01-21 09:54:41",0.00,"2026-01-24 08:08:00","2026-01-25 13:55:16",NULL,2,14.67,29.34,DELIVERED
5874,26174,8289,282,20260121,20260124,20260129,NULL,"2026-01-21 09:54:41",0.00,"2026-01-24 13:22:00","2026-01-29 10:46:00",NULL,2,6.31,12.62,DELIVERED
5874,26176,7425,282,20260121,20260124,20260126,NULL,"2026-01-21 09:54:41",0.00,"2026-01-24 12:28:00","2026-01-26 09:36:00",NULL,2,2.98,5.96,DELIVERED
5874,26177,5394,282,20260121,20260122,20260125,NULL,"2026-01-21 09:54:41",0.00,"2026-01-22 17:04:00","2026-01-25 13:55:16",NULL,5,18.41,92.05,DELIVERED
5875,26179,8081,253,20241226,20241227,20241228,NULL,"2024-12-26 08:17:23",0.00,"2024-12-27 15:14:00","2024-12-28 10:00:32",NULL,3,13.90,41.70,DELIVERED
5877,26186,9697,201,20260201,20260204,20260209,NULL,"2026-02-01 07:34:24",0.00,"2026-02-04 15:07:00","2026-02-09 13:04:00",NULL,3,11.75,35.25,DELIVERED
5877,26187,8298,201,20260201,20260203,20260206,NULL,"2026-02-01 07:34:24",0.00,"2026-02-03 16:11:00","2026-02-06 12:03:00",NULL,5,6.81,34.05,DELIVERED
5877,26190,6791,201,20260201,20260202,20260204,NULL,"2026-02-01 07:34:24",0.00,"2026-02-02 12:51:00","2026-02-04 17:44:00",NULL,4,3.31,13.24,DELIVERED
5877,26191,7830,201,20260201,20260202,20260207,NULL,"2026-02-01 07:34:24",0.00,"2026-02-02 09:30:00","2026-02-07 09:50:00",NULL,4,9.89,39.56,DELIVERED
5877,26192,7190,201,20260201,20260202,20260207,NULL,"2026-02-01 07:34:24",0.00,"2026-02-02 17:20:00","2026-02-07 17:02:00",NULL,2,1.73,3.46,DELIVERED
5877,26193,9359,201,20260201,20260202,20260203,NULL,"2026-02-01 07:34:24",0.00,"2026-02-02 15:42:00","2026-02-03 11:55:00",NULL,5,7.42,37.10,DELIVERED
5878,26196,7178,274,20230313,20230316,20230317,NULL,"2023-03-13 15:38:35",0.00,"2023-03-16 12:52:00","2023-03-17 10:03:04",NULL,5,21.21,106.05,DELIVERED
5879,26197,8590,145,20250901,20250904,20250908,NULL,"2025-09-01 13:42:28",0.00,"2025-09-04 16:59:00","2025-09-08 13:09:00",NULL,3,7.94,23.82,DELIVERED
5879,26200,5787,145,20250901,20250903,20250907,NULL,"2025-09-01 13:42:28",0.00,"2025-09-03 08:28:00","2025-09-07 11:00:00",NULL,3,8.62,25.86,DELIVERED
5880,26202,8136,20,20210418,NULL,NULL,20210418,"2021-04-18 17:03:01",0.00,NULL,NULL,"2021-04-18 00:00:00",4,2.04,8.16,CANCELED
5880,26205,8052,20,20210418,20210419,20210420,NULL,"2021-04-18 17:03:01",0.00,"2021-04-19 08:13:00","2021-04-20 15:51:20",NULL,4,7.90,31.60,DELIVERED
5884,26226,6980,263,20191213,20191214,20191216,NULL,"2019-12-13 13:25:11",0.00,"2019-12-14 14:58:00","2019-12-16 13:00:05",NULL,3,17.26,51.78,DELIVERED
5884,26230,9938,263,20191213,20191214,20191216,NULL,"2019-12-13 13:25:11",0.00,"2019-12-14 14:32:00","2019-12-16 16:56:00",NULL,4,4.06,16.24,DELIVERED
5885,26231,6359,161,20251022,NULL,NULL,20251023,"2025-10-22 01:36:20",0.00,NULL,NULL,"2025-10-23 00:00:00",1,8.42,8.42,CANCELED
5885,26232,8305,161,20251022,20251023,20251025,NULL,"2025-10-22 01:36:20",0.00,"2025-10-23 09:38:00","2025-10-25 16:36:00",NULL,5,1.65,8.25,DELIVERED
5885,26234,6792,161,20251022,20251024,20251025,NULL,"2025-10-22 01:36:20",0.00,"2025-10-24 10:28:00","2025-10-25 15:36:00",NULL,5,7.27,36.35,DELIVERED
5885,26235,6776,161,20251022,20251023,20251026,NULL,"2025-10-22 01:36:20",0.00,"2025-10-23 10:17:00","2025-10-26 17:12:00",NULL,2,16.36,32.72,DELIVERED
5885,26236,9265,161,20251022,20251024,20251025,NULL,"2025-10-22 01:36:20",0.00,"2025-10-24 13:11:00","2025-10-25 12:57:00",NULL,5,4.51,22.55,DELIVERED
5890,26253,9110,132,20200707,20200708,20200711,NULL,"2020-07-07 14:01:48",0.00,"2020-07-08 09:04:00","2020-07-11 18:36:00",NULL,5,6.56,32.80,DELIVERED
5892,26262,6847,154,20240512,20240515,20240520,NULL,"2024-05-12 09:38:41",0.00,"2024-05-15 14:50:00","2024-05-20 12:59:00",NULL,1,17.27,17.27,DELIVERED
5892,26265,8933,154,20240512,20240513,20240516,NULL,"2024-05-12 09:38:41",0.00,"2024-05-13 14:51:00","2024-05-16 11:40:00",NULL,5,8.85,44.25,DELIVERED
5895,26279,8258,216,20230814,20230815,20230817,NULL,"2023-08-14 17:28:08",0.00,"2023-08-15 08:09:00","2023-08-17 16:13:00",NULL,2,4.08,8.16,DELIVERED
5895,26280,9823,216,20230814,NULL,NULL,20230816,"2023-08-14 17:28:08",0.00,NULL,NULL,"2023-08-16 00:00:00",4,18.72,74.88,CANCELED
5895,26282,5668,216,20230814,20230815,20230817,NULL,"2023-08-14 17:28:08",0.00,"2023-08-15 12:30:00","2023-08-17 10:19:00",NULL,4,17.25,69.00,DELIVERED
5895,26283,9164,216,20230814,20230817,20230822,NULL,"2023-08-14 17:28:08",0.00,"2023-08-17 09:42:00","2023-08-22 09:20:00",NULL,5,13.40,67.00,DELIVERED
5898,26294,9405,293,20250511,NULL,NULL,20250511,"2025-05-11 17:00:45",10.00,NULL,NULL,"2025-05-11 00:00:00",5,9.26,46.30,CANCELED
5898,26295,6871,293,20250511,20250513,20250517,NULL,"2025-05-11 17:00:45",10.00,"2025-05-13 16:40:00","2025-05-17 16:38:00",NULL,3,4.06,12.18,DELIVERED
5900,26299,6579,186,20260309,20260310,20260313,NULL,"2026-03-09 09:25:48",0.00,"2026-03-10 13:48:00","2026-03-13 13:39:18",NULL,2,8.87,17.74,DELIVERED
5900,26301,8942,186,20260309,20260312,20260313,NULL,"2026-03-09 09:25:48",0.00,"2026-03-12 13:41:00","2026-03-13 16:30:00",NULL,1,15.71,15.71,DELIVERED
5900,26302,5579,186,20260309,20260310,20260311,NULL,"2026-03-09 09:25:48",0.00,"2026-03-10 12:35:00","2026-03-11 15:38:00",NULL,5,24.87,124.35,DELIVERED
5900,26306,8249,186,20260309,20260311,20260316,NULL,"2026-03-09 09:25:48",0.00,"2026-03-11 13:20:00","2026-03-16 10:50:00",NULL,2,4.96,9.92,DELIVERED
5901,26307,7108,44,20260315,20260318,20260319,NULL,"2026-03-15 07:47:35",0.00,"2026-03-18 14:09:00","2026-03-19 17:51:41",NULL,5,11.43,57.15,DELIVERED
5901,26308,9833,44,20260315,20260318,20260321,NULL,"2026-03-15 07:47:35",0.00,"2026-03-18 17:01:00","2026-03-21 12:51:00",NULL,5,1.46,7.30,DELIVERED
5904,26321,5504,263,20200212,20200215,20200216,NULL,"2020-02-12 14:30:19",0.00,"2020-02-15 11:32:00","2020-02-16 15:28:29",NULL,4,20.74,82.96,DELIVERED
5904,26322,5695,263,20200212,20200214,20200216,NULL,"2020-02-12 14:30:19",0.00,"2020-02-14 14:25:00","2020-02-16 15:28:29",NULL,5,7.82,39.10,DELIVERED
5906,26324,9041,184,20260328,20260330,20260402,NULL,"2026-03-28 12:19:49",0.00,"2026-03-30 11:14:00","2026-04-02 12:49:00",NULL,5,17.40,87.00,DELIVERED
5906,26325,9014,184,20260328,20260329,20260330,NULL,"2026-03-28 12:19:49",0.00,"2026-03-29 09:22:00","2026-03-30 13:32:20",NULL,5,12.91,64.55,DELIVERED
5906,26326,5465,184,20260328,20260330,20260402,NULL,"2026-03-28 12:19:49",0.00,"2026-03-30 11:38:00","2026-04-02 10:46:00",NULL,3,14.56,43.68,DELIVERED
5906,26327,6410,184,20260328,20260330,20260331,NULL,"2026-03-28 12:19:49",0.00,"2026-03-30 12:07:00","2026-03-31 10:20:00",NULL,4,6.92,27.68,DELIVERED
5910,26347,8238,263,20200218,20200220,20200223,NULL,"2020-02-18 08:41:51",0.00,"2020-02-20 09:44:00","2020-02-23 11:08:00",NULL,4,9.67,38.68,DELIVERED
5910,26349,5747,263,20200218,20200219,20200220,NULL,"2020-02-18 08:41:51",0.00,"2020-02-19 17:26:00","2020-02-20 12:50:56",NULL,4,3.74,14.96,DELIVERED
5911,26350,7948,251,20260410,20260413,20260414,NULL,"2026-04-10 13:12:57",5.00,"2026-04-13 13:25:00","2026-04-14 12:42:07",NULL,2,17.41,34.82,DELIVERED
5913,26355,8312,30,20230529,20230531,20230601,NULL,"2023-05-29 08:05:04",0.00,"2023-05-31 15:57:00","2023-06-01 15:12:00",NULL,2,13.64,27.28,DELIVERED
5913,26356,7822,30,20230529,20230531,20230601,NULL,"2023-05-29 08:05:04",0.00,"2023-05-31 10:24:00","2023-06-01 13:57:00",NULL,3,24.27,72.81,DELIVERED
5913,26358,5798,30,20230529,20230530,20230531,NULL,"2023-05-29 08:05:04",0.00,"2023-05-30 12:21:00","2023-05-31 14:42:00",NULL,2,9.86,19.72,DELIVERED
5913,26359,6190,30,20230529,NULL,NULL,20230531,"2023-05-29 08:05:04",0.00,NULL,NULL,"2023-05-31 00:00:00",3,26.00,78.00,CANCELED
5915,26370,5877,287,20220407,NULL,NULL,20220409,"2022-04-07 18:10:11",25.00,NULL,NULL,"2022-04-09 00:00:00",5,5.24,26.20,CANCELED
5918,26387,8358,73,20231004,20231006,20231011,NULL,"2023-10-04 18:28:50",0.00,"2023-10-06 16:32:00","2023-10-11 09:35:00",NULL,2,8.31,16.62,DELIVERED
5920,26399,8391,56,20250206,20250207,20250210,NULL,"2025-02-06 08:43:51",0.00,"2025-02-07 17:31:00","2025-02-10 15:54:00",NULL,3,14.67,44.01,DELIVERED
5920,26400,6005,56,20250206,20250207,20250212,NULL,"2025-02-06 08:43:51",0.00,"2025-02-07 12:39:00","2025-02-12 17:07:00",NULL,4,6.88,27.52,DELIVERED
5920,26403,7479,56,20250206,20250209,20250213,NULL,"2025-02-06 08:43:51",0.00,"2025-02-09 17:40:00","2025-02-13 15:05:00",NULL,3,3.30,9.90,DELIVERED
5922,26415,9870,171,20240905,20240908,20240911,NULL,"2024-09-05 09:47:33",5.00,"2024-09-08 17:11:00","2024-09-11 10:22:00",NULL,2,3.56,7.12,DELIVERED
5931,26444,5885,69,20260210,20260211,20260213,NULL,"2026-02-10 11:31:06",0.00,"2026-02-11 17:30:00","2026-02-13 16:09:00",NULL,2,6.71,13.42,DELIVERED
5931,26445,9595,69,20260210,20260213,20260214,NULL,"2026-02-10 11:31:06",0.00,"2026-02-13 13:20:00","2026-02-14 09:10:00",NULL,4,28.65,114.60,DELIVERED
5931,26446,9376,69,20260210,NULL,NULL,20260212,"2026-02-10 11:31:06",0.00,NULL,NULL,"2026-02-12 00:00:00",2,24.04,48.08,CANCELED
5931,26448,9548,69,20260210,20260211,20260214,NULL,"2026-02-10 11:31:06",0.00,"2026-02-11 14:34:00","2026-02-14 09:31:00",NULL,4,14.25,57.00,DELIVERED
5932,26451,5791,32,20240314,20240315,20240318,NULL,"2024-03-14 07:08:52",10.00,"2024-03-15 12:55:00","2024-03-18 12:48:00",NULL,4,2.23,8.92,DELIVERED
5932,26452,5324,32,20240314,20240316,20240317,NULL,"2024-03-14 07:08:52",10.00,"2024-03-16 09:07:00","2024-03-17 11:06:00",NULL,2,3.86,7.72,DELIVERED
5935,26458,9279,11,20240709,20240710,20240711,NULL,"2024-07-09 03:37:50",0.00,"2024-07-10 11:49:00","2024-07-11 13:12:58",NULL,1,2.92,2.92,DELIVERED
5935,26462,9671,11,20240709,NULL,NULL,20240710,"2024-07-09 03:37:50",0.00,NULL,NULL,"2024-07-10 00:00:00",4,17.97,71.88,CANCELED
5935,26463,8268,11,20240709,20240710,20240714,NULL,"2024-07-09 03:37:50",0.00,"2024-07-10 14:18:00","2024-07-14 15:07:00",NULL,4,25.03,100.12,DELIVERED
5935,26465,6560,11,20240709,20240710,20240714,NULL,"2024-07-09 03:37:50",0.00,"2024-07-10 08:16:00","2024-07-14 09:32:00",NULL,2,2.21,4.42,DELIVERED
5937,26471,5482,238,20240629,NULL,NULL,20240630,"2024-06-29 15:37:25",0.00,NULL,NULL,"2024-06-30 00:00:00",3,24.63,73.89,CANCELED
5937,26473,7194,238,20240629,20240702,20240703,NULL,"2024-06-29 15:37:25",0.00,"2024-07-02 09:49:00","2024-07-03 15:58:00",NULL,2,5.74,11.48,DELIVERED
5937,26474,6063,238,20240629,20240630,20240702,NULL,"2024-06-29 15:37:25",0.00,"2024-06-30 15:03:00","2024-07-02 15:04:50",NULL,5,10.26,51.30,DELIVERED
5940,26486,9127,98,20230428,NULL,NULL,20230429,"2023-04-28 09:14:13",0.00,NULL,NULL,"2023-04-29 00:00:00",3,17.25,51.75,CANCELED
5940,26489,9892,98,20230428,20230501,20230503,NULL,"2023-04-28 09:14:13",0.00,"2023-05-01 10:43:00","2023-05-03 17:19:00",NULL,1,10.04,10.04,DELIVERED
5943,26499,5660,220,20251001,20251003,20251004,NULL,"2025-10-01 13:15:06",0.00,"2025-10-03 11:43:00","2025-10-04 15:52:00",NULL,5,6.56,32.80,DELIVERED
5943,26500,8701,220,20251001,20251003,20251007,NULL,"2025-10-01 13:15:06",0.00,"2025-10-03 13:11:00","2025-10-07 11:33:00",NULL,2,9.08,18.16,DELIVERED
5943,26501,8114,220,20251001,20251003,20251005,NULL,"2025-10-01 13:15:06",0.00,"2025-10-03 09:52:00","2025-10-05 09:40:00",NULL,1,6.80,6.80,DELIVERED
5943,26503,5560,220,20251001,20251004,20251005,NULL,"2025-10-01 13:15:06",0.00,"2025-10-04 13:18:00","2025-10-05 14:50:07",NULL,3,9.31,27.93,DELIVERED
5943,26504,9139,220,20251001,20251002,20251003,NULL,"2025-10-01 13:15:06",0.00,"2025-10-02 17:40:00","2025-10-03 14:56:00",NULL,5,8.85,44.25,DELIVERED
5944,26505,7334,242,20230503,20230504,20230505,NULL,"2023-05-03 08:16:13",0.00,"2023-05-04 15:42:00","2023-05-05 13:58:12",NULL,1,13.67,13.67,DELIVERED
5944,26506,9272,242,20230503,20230506,20230508,NULL,"2023-05-03 08:16:13",0.00,"2023-05-06 10:02:00","2023-05-08 14:24:00",NULL,2,6.84,13.68,DELIVERED
5944,26508,8433,242,20230503,20230504,20230506,NULL,"2023-05-03 08:16:13",0.00,"2023-05-04 12:32:00","2023-05-06 11:43:00",NULL,1,8.85,8.85,DELIVERED
5944,26509,9427,242,20230503,20230506,20230510,NULL,"2023-05-03 08:16:13",0.00,"2023-05-06 16:51:00","2023-05-10 17:51:00",NULL,2,20.27,40.54,DELIVERED
5944,26511,6789,242,20230503,20230506,20230509,NULL,"2023-05-03 08:16:13",0.00,"2023-05-06 12:06:00","2023-05-09 11:05:00",NULL,3,3.32,9.96,DELIVERED
5947,26514,6370,162,20240206,20240209,20240210,NULL,"2024-02-06 10:36:57",0.00,"2024-02-09 16:52:00","2024-02-10 17:28:00",NULL,1,3.26,3.26,DELIVERED
5947,26515,9994,162,20240206,20240208,20240209,NULL,"2024-02-06 10:36:57",0.00,"2024-02-08 17:10:00","2024-02-09 10:04:00",NULL,3,16.31,48.93,DELIVERED
5947,26516,8666,162,20240206,20240208,20240211,NULL,"2024-02-06 10:36:57",0.00,"2024-02-08 08:47:00","2024-02-11 10:48:31",NULL,2,10.61,21.22,DELIVERED
5947,26518,7397,162,20240206,20240208,20240209,NULL,"2024-02-06 10:36:57",0.00,"2024-02-08 17:21:00","2024-02-09 18:46:00",NULL,5,5.19,25.95,DELIVERED
5949,26521,9880,217,20241205,20241208,20241210,NULL,"2024-12-05 07:47:43",0.00,"2024-12-08 16:46:00","2024-12-10 11:47:00",NULL,4,4.46,17.84,DELIVERED
