product_key,product_id,product_sku,product_name,product_type,brand_name,subcategory_id,category,subcategory,unit_size,price,stock_quantity,is_active,date_created,date_inactive
9548,6350,6M0NMNI8EGUF,"NaturaPress Food Storage Containers","Food Storage Containers",NaturaPress,22,"Household Goods and Cleaning Products","Food Storages and Wraps","4 ct",13.42,52,1,2025-12-18,NULL
9549,7768,GLM1391E3D3Y,"Freshora Sandwich Bags","Sandwich Bags",Freshora,22,"Household Goods and Cleaning Products","Food Storages and Wraps","50 ct",17.46,98,1,2025-12-18,NULL
9550,5882,J4A7DZ7XL5C9,"EverClean Aluminum Foil","Aluminum Foil",EverClean,22,"Household Goods and Cleaning Products","Food Storages and Wraps","75 ft",16.78,245,1,2025-12-18,NULL
9551,8282,XU82NND7IUCB,"Tmart Mixed Nuts","Mixed Nuts",Tmart,3,"Food and Beverages",Snacks,"10 oz",6.30,275,1,2025-12-18,NULL
9552,3239,AQB9USB2KGOZ,"GoldenDrop Cola",Cola,GoldenDrop,8,"Food and Beverages",Soda,"2 L",2.38,29,1,2025-12-19,NULL
9553,5691,BTC8BPRLYVDG,"Lunafresh Dogs Dry Dog Food","Dry Dog Food","Lunafresh Dogs",30,"Pet Care Products",Dogs,"15 lb",12.73,153,1,2025-12-19,NULL
9554,9329,FQJYTI4P51B5,"Tmart Plain Yogurt","Plain Yogurt",Tmart,1,"Food and Beverages",Dairy,"16 oz",7.92,129,1,2025-12-19,NULL
9555,8074,K48G6B3DVWHZ,"VitaVerde Granola Bars","Granola Bars",VitaVerde,6,"Food and Beverages","Breakfast and Cereal","8 ct",4.22,60,1,2025-12-19,NULL
9556,628,LXMAO9CPEAH2,"EverWell Allergy Eye Drops","Allergy Eye Drops",EverWell,26,"Health and Wellness Products","Allergy and Sinus","0.5 oz",3.85,176,1,2025-12-19,NULL
9557,3531,PS1VTKIMSJHF,"PurePaw Naturals Chew Toys","Chew Toys","PurePaw Naturals",30,"Pet Care Products",Dogs,"3 ct",14.05,237,1,2025-12-19,NULL
9558,9678,8E3PLM2AD8DL,"Aurora Fields Quinoa",Quinoa,"Aurora Fields",7,"Food and Beverages",Pantry,"2 lb",6.94,154,1,2025-12-20,NULL
9559,7539,D9TMSB2UGZ21,"Purevia Spring Water","Spring Water",Purevia,12,"Food and Beverages",Water,"24 ct",3.25,144,1,2025-12-21,NULL
9560,552,GK4TARQWJX4Z,"Freshora Disinfecting Wipes","Disinfecting Wipes",Freshora,18,"Household Goods and Cleaning Products","Cleaning Supplies","12 ct",14.57,78,1,2025-12-21,NULL
9561,2171,IE3EPITRE634,"Freshora Tropical Scent Air Freshener","Tropical Scent Air Freshener",Freshora,24,"Household Goods and Cleaning Products","Air Fresheners","10 oz",13.87,262,1,2025-12-21,NULL
9562,6536,NLA41V31VRV4,"SunVale Meats Chicken Thighs","Chicken Thighs","SunVale Meats",5,"Food and Beverages",Meat,"1 lb",9.75,69,1,2025-12-21,NULL
9563,9677,S66QW2I6BKYV,"PureHarvest Chicken Thighs","Chicken Thighs",PureHarvest,5,"Food and Beverages",Meat,"2 lb",8.06,62,1,2025-12-21,NULL
9564,2350,VLKVOEX876DI,"PureVanta Dental Picks","Dental Picks",PureVanta,16,"Personal Care and Beauty","Oral Care","25 ct",11.25,170,1,2025-12-21,NULL
9565,5594,YY65UAV9PLTB,"Crescent Grove Heavy Cream","Heavy Cream","Crescent Grove",1,"Food and Beverages",Dairy,"32 oz",2.42,123,1,2025-12-21,NULL
9566,7646,N5Q1INQO683D,"PureLuxe Home Laundry Sanitizer","Laundry Sanitizer","PureLuxe Home",19,"Household Goods and Cleaning Products",Laundry,"64 oz",5.06,105,1,2025-12-22,NULL
9567,8166,NEAGEQGBOQHN,"Tmart Beef Jerky","Beef Jerky",Tmart,3,"Food and Beverages",Snacks,"6 oz",8.42,104,1,2025-12-22,NULL
9568,4384,UI91XMAAIJHB,"MorningVale Espresso Roast","Espresso Roast",MorningVale,10,"Food and Beverages",Coffee,"12 oz",7.58,98,1,2025-12-22,NULL
9569,3184,ZLE1AN6E5E1R,"EverWell Baby Fruit Purees","Fruit Purees","EverWell Baby",34,"Baby and Childcare","Food and Formula","4 oz 6 ct",9.09,92,1,2025-12-22,NULL
9570,1736,JCUXHK8KI65T,"BrightNest Reed Diffuser","Reed Diffuser",BrightNest,24,"Household Goods and Cleaning Products","Air Fresheners","3 oz",17.73,168,1,2025-12-24,NULL
9571,3428,QGY98SOY05Q0,"Tmart English Muffins","English Muffins",Tmart,2,"Food and Beverages","Baked Goods","6 ct",6.10,162,1,2025-12-24,NULL
9572,9466,QMKOJ17YQLZU,"Lunafresh Barbecue Potato Chips","Barbecue Potato Chips",Lunafresh,3,"Food and Beverages",Snacks,"8 oz",2.73,225,1,2025-12-24,NULL
9573,1522,FTY43UWSD2Y4,"NaturaSoothe Hand Wipes","Hand Wipes",NaturaSoothe,14,"Personal Care and Beauty","Bath and Body","20 ct",9.01,84,1,2025-12-25,NULL
9574,8724,JKBKYVP3R9Q0,"EverBloom Foods Muffins",Muffins,"EverBloom Foods",2,"Food and Beverages","Baked Goods","6 ct",2.03,186,1,2025-12-25,NULL
9575,9165,U3JABUX9MCDS,"EverBloom Foods Almond Milk","Almond Milk","EverBloom Foods",1,"Food and Beverages",Dairy,"64 oz",5.66,138,1,2025-12-25,NULL
9576,9336,A46171LI627W,"FrescaMint Toothpaste",Toothpaste,FrescaMint,16,"Personal Care and Beauty","Oral Care","6 oz",12.02,249,1,2025-12-26,NULL
9577,8605,CZVTTWP78LTU,"GoldenVale Dried Cranberries","Dried Cranberries",GoldenVale,3,"Food and Beverages",Snacks,"18 oz",5.63,177,1,2025-12-26,NULL
9578,3109,DTDHQK8Q5L2J,"Lunavia Botanics Face Mask","Face Mask","Lunavia Botanics",15,"Personal Care and Beauty","Skin Care","3 ct",6.97,104,1,2025-12-26,NULL
9579,6783,NI462UBBF74F,"Lunafresh Baby Infant Formula Powder","Infant Formula Powder","Lunafresh Baby",34,"Baby and Childcare","Food and Formula","19 oz",28.32,238,1,2025-12-26,NULL
9580,8374,WXLGXAKWG15U,"NaturaPress Heavy Cream","Heavy Cream",NaturaPress,1,"Food and Beverages",Dairy,"16 oz",1.95,168,1,2025-12-26,NULL
9581,5872,ZDENN4E06Y3F,"Aurora Fields Kettle Corn","Kettle Corn","Aurora Fields",3,"Food and Beverages",Snacks,"12 oz",5.63,156,1,2025-12-26,NULL
9582,2080,65JRWBCK03QG,"Lunafresh Throat Lozenges","Throat Lozenges",Lunafresh,27,"Health and Wellness Products","Cold and Flu","32 ct",15.26,176,1,2025-12-27,NULL
9583,4089,6YKB4DEJYCQR,"GoldenVale Cabbage",Cabbage,GoldenVale,4,"Food and Beverages",Produce,ea,3.67,98,1,2025-12-27,NULL
9584,2462,BMUIZ6QKB625,"Lunafresh Disinfecting Wipes","Disinfecting Wipes",Lunafresh,18,"Household Goods and Cleaning Products","Cleaning Supplies","12 ct",18.36,261,1,2025-12-27,NULL
9585,918,HQMLUO3VRSSH,"EverMist Spring Water","Spring Water",EverMist,12,"Food and Beverages",Water,"24 ct",9.25,42,1,2025-12-27,NULL
9586,434,HXMYSKEZOA14,"PureVanta Tooth Powder","Tooth Powder",PureVanta,16,"Personal Care and Beauty","Oral Care","4 oz",13.33,201,1,2025-12-27,NULL
9587,3527,MJZNP9OUEC2U,"LittleBloom Transition Cups","Transition Cups",LittleBloom,37,"Baby and Childcare","Bottles and Cups","10 oz",25.28,231,1,2025-12-27,NULL
9588,183,MRT1MYID8XXV,"Crescent Grove Baguettes",Baguettes,"Crescent Grove",2,"Food and Beverages","Baked Goods","16 oz",4.59,108,1,2025-12-27,NULL
9589,3944,ZP6GY3M4FQY5,"BrightBerry White Rice","White Rice",BrightBerry,7,"Food and Beverages",Pantry,"1 lb",9.18,190,1,2025-12-27,NULL
9590,6559,5JWEIEKAMX7Q,"PureVanta Toothbrush",Toothbrush,PureVanta,16,"Personal Care and Beauty","Oral Care","4 ct",7.14,76,1,2025-12-28,NULL
9591,8427,A17NB9Q1REFA,"GoldenVale Farms Greek Yogurt","Greek Yogurt","GoldenVale Farms",1,"Food and Beverages",Dairy,"16 oz",6.58,138,1,2025-12-28,NULL
9592,5123,S4K711UESLST,"Auralift Baby Baby Shampoo","Baby Shampoo","Auralift Baby",39,"Baby and Childcare","Bathing and Skin Care","8 oz",24.95,129,1,2025-12-28,NULL
9593,270,TF5W8VK0E37B,"SunVale Kitchen Half and Half","Half and Half","SunVale Kitchen",1,"Food and Beverages",Dairy,"32 oz",9.48,65,1,2025-12-28,NULL
9594,10000,VK717C7AST19,"Crescent Grove Whole Milk","Whole Milk","Crescent Grove",1,"Food and Beverages",Dairy,"32 oz",1.54,67,1,2025-12-28,NULL
9595,5700,W37TZAT2UJYQ,"GoldenVale Canine Dry Dog Food","Dry Dog Food","GoldenVale Canine",30,"Pet Care Products",Dogs,"15 lb",27.76,182,1,2025-12-29,NULL
9596,8603,B0BURFMU3J4T,"NaturaPress Instant Oats","Instant Oats",NaturaPress,6,"Food and Beverages","Breakfast and Cereal","8 ct",6.23,107,1,2025-12-30,NULL
9597,3741,W3J95Y0C0BFN,"Aurora Fields Grahams Crackers","Grahams Crackers","Aurora Fields",3,"Food and Beverages",Snacks,"8 oz",9.01,173,1,2025-12-30,NULL
9598,6419,7LXHB1JCMT5Q,"Tmart Carrots",Carrots,Tmart,4,"Food and Beverages",Produce,"2 lb",8.49,118,1,2025-12-31,NULL
9599,4535,87YHP8EF00K2,"AmberVale Naturals Hand Wipes","Hand Wipes","AmberVale Naturals",14,"Personal Care and Beauty","Bath and Body","90 ct",10.86,184,1,2025-12-31,NULL
9600,2301,BUNR5G0ETOAK,"Auralift Candle",Candle,Auralift,24,"Household Goods and Cleaning Products","Air Fresheners","4 oz",14.13,217,1,2025-12-31,NULL
9601,7833,KF4H1YAOVAR8,"Lunafresh Ground Pork","Ground Pork",Lunafresh,5,"Food and Beverages",Meat,"1 lb",5.87,221,1,2025-12-31,NULL
9602,6848,PH2BCZ8W2HCJ,"Freshora Plastic Wrap","Plastic Wrap",Freshora,22,"Household Goods and Cleaning Products","Food Storages and Wraps","200 ft",5.38,108,1,2025-12-31,NULL
9603,6203,VY3M3THLQN6G,"GoldenVale Bananas",Bananas,GoldenVale,4,"Food and Beverages",Produce,"1 lb",7.26,217,1,2025-12-31,NULL
9604,5826,YMI5Q4SB0DUK,"Freshora Plastic Utensils","Plastic Utensils",Freshora,23,"Household Goods and Cleaning Products","Disposable Tableware","24 ct",4.00,103,1,2025-12-31,NULL
9605,2603,24JYQTZ397NS,"BrightNest Ocean Breeze Gel Cone Air Freshener","Ocean Breeze Gel Cone Air Freshener",BrightNest,24,"Household Goods and Cleaning Products","Air Fresheners","6 oz",14.83,249,1,2026-01-01,NULL
9606,5696,2X91G1BZ8SYS,"SunVale Home Bleach",Bleach,"SunVale Home",19,"Household Goods and Cleaning Products",Laundry,"32 oz",8.76,23,1,2026-01-01,NULL
9607,5910,4414N0Z98A30,"Tmart Herbal Tea","Herbal Tea",Tmart,11,"Food and Beverages",Tea,"40 ct",5.25,210,1,2026-01-01,NULL
9608,1904,5DG1HV6FO900,"LustraLeaf Conditioner",Conditioner,LustraLeaf,13,"Personal Care and Beauty","Hair Care","10 oz",12.51,122,1,2026-01-01,NULL
9609,9500,OA7CRPNMPYU6,"Tmart Naan Bread","Naan Bread",Tmart,2,"Food and Beverages","Baked Goods","4 ct",1.88,147,1,2026-01-01,NULL
9610,779,VOIFMXPM6G1I,"LittleBloom Newborn Bottles","Newborn Bottles",LittleBloom,37,"Baby and Childcare","Bottles and Cups","5 oz",8.44,39,1,2026-01-01,NULL
9611,8274,ZIW5EAK1XG5M,"Aurora Fields Greek Yogurt","Greek Yogurt","Aurora Fields",1,"Food and Beverages",Dairy,"16 oz",7.88,226,1,2026-01-01,NULL
9612,245,0HC2OND7PMY2,"GoldenVale Health Probiotic",Probiotic,"GoldenVale Health",25,"Health and Wellness Products","Vitamins and Supplements","60 ct",13.69,163,1,2026-01-02,NULL
9613,2526,25RA47U8TW2O,"GoldenVale Health Collagen Supplement","Collagen Supplement","GoldenVale Health",25,"Health and Wellness Products","Vitamins and Supplements","12 oz",11.78,31,1,2026-01-02,NULL
9614,9270,8LQ0P1BUQ2KL,"GoldenVale Crispy Rice Cereal","Crispy Rice Cereal",GoldenVale,6,"Food and Beverages","Breakfast and Cereal","25 oz",8.68,186,1,2026-01-02,NULL
9615,7980,CKRO1JEHU8EZ,"Aurora Fields Baby Swiss Cheese","Baby Swiss Cheese","Aurora Fields",1,"Food and Beverages",Dairy,"16 oz",5.22,83,1,2026-01-02,NULL
9616,654,IBS1WN95EB2P,"Arvella Essence Face Serum","Face Serum","Arvella Essence",15,"Personal Care and Beauty","Skin Care","2 oz",10.92,109,1,2026-01-02,NULL
9617,6561,P5SEAGTWS6E1,"Auralift Wellness Allergy Relief Tablets","Allergy Relief Tablets","Auralift Wellness",26,"Health and Wellness Products","Allergy and Sinus","24 ct",11.57,182,1,2026-01-02,NULL
9618,8984,0LX3YWG13BUH,"GoldenVale Pasta Sauce","Pasta Sauce",GoldenVale,7,"Food and Beverages",Pantry,"24 oz",3.22,153,1,2026-01-03,NULL
9619,6927,25RMG4A9PT1U,"PureHarvest White Bread","White Bread",PureHarvest,2,"Food and Beverages","Baked Goods","16 oz",3.19,127,1,2026-01-03,NULL
9620,9886,BYTXS0P5EY9Q,"EverBloom Foods Flour",Flour,"EverBloom Foods",7,"Food and Beverages",Pantry,"2 lb",1.84,277,1,2026-01-03,NULL
9621,5477,PL4M9M0BKW50,"ComfortCure Kids Stacking Rings","Stacking Rings","ComfortCure Kids",38,"Baby and Childcare",Toys,Small,7.56,231,1,2026-01-03,NULL
9622,6229,BYHCOF4YQGJG,"Tmart Toddler Apple Juice","Toddler Apple Juice",Tmart,35,"Baby and Childcare",Beverages,"64 oz",20.20,186,1,2026-01-04,NULL
9623,4478,E2PNBI4FSQXI,"Aurora Fields Raspberries",Raspberries,"Aurora Fields",4,"Food and Beverages",Produce,"6 oz",5.43,168,1,2026-01-04,NULL
9624,2117,PWRM95C1CJGF,"PureLuxe Home Large Trash Bags","Large Trash Bags","PureLuxe Home",21,"Household Goods and Cleaning Products","Trash Bags","20 ct",6.62,52,1,2026-01-04,NULL
9625,52,2TEH864FU2YH,"Auralift Birds Bird Treats","Bird Treats","Auralift Birds",32,"Pet Care Products",Birds,"4 oz",14.40,266,1,2026-01-05,NULL
9626,3143,B05JOX2XW6SH,"Tmart Paper Towels","Paper Towels",Tmart,20,"Household Goods and Cleaning Products","Paper Products","12 roll",16.50,280,1,2026-01-05,NULL
9627,2606,CZGX2GZY4BVC,"Auralis Roasters Flavored Coffee","Flavored Coffee","Auralis Roasters",10,"Food and Beverages",Coffee,"12 oz",4.76,123,1,2026-01-06,NULL
9628,3112,KQIFWF6H0248,"EverClean Dish Liquid","Dish Liquid",EverClean,18,"Household Goods and Cleaning Products","Cleaning Supplies","90 oz",16.05,160,1,2026-01-06,NULL
9629,4120,RGUCUTVG8QBC,"Auralis Organics Body Wash","Body Wash","Auralis Organics",14,"Personal Care and Beauty","Bath and Body","18 oz",6.93,209,1,2026-01-06,NULL
9630,6404,YQ3YBYOM2MDE,"GoldenVale Coconut Oil","Coconut Oil",GoldenVale,7,"Food and Beverages",Pantry,"16 oz",2.28,124,1,2026-01-06,NULL
9631,4825,1KSWAN72X7TE,"BrightNest Bleach",Bleach,BrightNest,19,"Household Goods and Cleaning Products",Laundry,"64 oz",8.77,291,1,2026-01-07,NULL
9632,7324,EG1EM8YLVW3T,"BloomCrest Cherry Soda","Cherry Soda",BloomCrest,8,"Food and Beverages",Soda,"12 oz",2.87,138,1,2026-01-07,NULL
9633,1563,SEXIEHK2VA9K,"CatBloom Cat Treats","Cat Treats",CatBloom,31,"Pet Care Products",Cats,"3 oz",16.43,160,1,2026-01-07,NULL
9634,353,UW7U1FPI38O4,"ComfortCure Kids Newborn Diapers","Newborn Diapers","ComfortCure Kids",36,"Baby and Childcare","Diapers and Wipes","40 ct",17.69,161,1,2026-01-07,NULL
9635,3962,XZAZH9QF5PVH,"Auralift Baby Baby Oral Care","Baby Oral Care","Auralift Baby",40,"Baby and Childcare","Health & Wellnes","2 oz",17.99,28,1,2026-01-07,NULL
9636,5432,YZS84899UPRB,"VitaVerde Infant Electrolyte Solution","Electrolyte Solution","VitaVerde Infant",35,"Baby and Childcare",Beverages,"33 oz",28.01,286,1,2026-01-07,NULL
9637,9823,83JI2XZ84DEB,"BrightBerry Skim Milk","Skim Milk",BrightBerry,1,"Food and Beverages",Dairy,"32 oz",1.79,23,1,2026-01-08,NULL
9638,6585,HK6102M8TBXD,"GoldenVale Floor Cleaner","Floor Cleaner",GoldenVale,18,"Household Goods and Cleaning Products","Cleaning Supplies","64 oz",5.28,150,1,2026-01-08,NULL
9639,4939,SI5ER32UD19I,"Lunafresh Baby Moisturizing Cream","Moisturizing Cream","Lunafresh Baby",39,"Baby and Childcare","Bathing and Skin Care","8 oz",19.29,125,1,2026-01-08,NULL
9640,119,60GKCGBFANYT,"Lunafresh Nighttime Allergy and Sinus","Nighttime Allergy and Sinus",Lunafresh,26,"Health and Wellness Products","Allergy and Sinus","12 ct",10.26,82,1,2026-01-09,NULL
9641,7661,L9ZWULY2CEMS,"GoldenVale Oranges",Oranges,GoldenVale,4,"Food and Beverages",Produce,"3 lb",8.51,184,1,2026-01-09,NULL
9642,8101,MFH7PD03JQM7,"PureHarvest Kettle Corn","Kettle Corn",PureHarvest,3,"Food and Beverages",Snacks,"12 oz",6.62,101,1,2026-01-09,NULL
9643,8133,NSPHN6TG4DVP,"VitaVerde Salted Butter","Salted Butter",VitaVerde,1,"Food and Beverages",Dairy,"8 oz",2.96,182,1,2026-01-09,NULL
9644,6258,SO4CN2EPKPYE,"ComfortCure Back Pain Relief Patches","Back Pain Relief Patches",ComfortCure,28,"Health and Wellness Products","Pain Relief","4 ct",16.03,181,1,2026-01-09,NULL
9645,4837,40K381NYRQ50,"Crescent Grove Potatoes",Potatoes,"Crescent Grove",4,"Food and Beverages",Produce,"5 lb",2.12,166,1,2026-01-10,NULL
9646,5676,DY2N931WDOLQ,"Aurora Fields Donuts",Donuts,"Aurora Fields",2,"Food and Beverages","Baked Goods","12 ct",4.62,234,1,2026-01-10,NULL
9647,9299,LFCJP15ABTJC,"BrightBerry Bananas",Bananas,BrightBerry,4,"Food and Beverages",Produce,"3 lb",8.81,260,1,2026-01-10,NULL
9648,6329,M9BZ5PPP19C6,"NaturaPress Oatmeal",Oatmeal,NaturaPress,6,"Food and Beverages","Breakfast and Cereal","32 oz",6.40,254,1,2026-01-10,NULL
9649,2944,50MTPAI9M9AK,"Crescent Grove Muffins",Muffins,"Crescent Grove",2,"Food and Beverages","Baked Goods","4 ct",4.50,94,1,2026-01-11,NULL
9650,1969,HD82AA7CAFE0,"GoldenVale Corn on Cob","Corn on Cob",GoldenVale,4,"Food and Beverages",Produce,"6 ct",4.99,122,1,2026-01-11,NULL
9651,2405,INXEXIH44ZOB,"Freshora Wax Paper","Wax Paper",Freshora,22,"Household Goods and Cleaning Products","Food Storages and Wraps","75 ft",6.95,60,1,2026-01-11,NULL
9652,6005,1IZYUMQDH0FD,"HorizonBlue Purified Water","Purified Water",HorizonBlue,12,"Food and Beverages",Water,"6 ct",5.98,140,1,2026-01-12,NULL
9653,4632,MCBNK5ECIW9S,"EverBloom Foods Brownies",Brownies,"EverBloom Foods",2,"Food and Beverages","Baked Goods","6 ct",9.84,108,1,2026-01-12,NULL
9654,937,N7OH40KHB0K5,"PureLuxe Home Plastic Utensils","Plastic Utensils","PureLuxe Home",23,"Household Goods and Cleaning Products","Disposable Tableware","24 ct",9.47,296,1,2026-01-12,NULL
9655,120,4GFGFOEED0MH,"PurePaw Naturals Cat Shampoo","Cat Shampoo","PurePaw Naturals",31,"Pet Care Products",Cats,"16 oz",21.63,181,1,2026-01-13,NULL
9656,3220,8HFS5WEXH1XH,"PureLuxe Naturals Fish Oil","Fish Oil","PureLuxe Naturals",25,"Health and Wellness Products","Vitamins and Supplements","60 ct",3.61,172,1,2026-01-13,NULL
9657,9394,NG9C0W9SM9EV,"GoldenVale Farms Bacon",Bacon,"GoldenVale Farms",5,"Food and Beverages",Meat,"12 oz",6.82,148,1,2026-01-13,NULL
9658,1076,NNR536Y5XIRQ,"CalmaLife Acetaminophen Tablets","Acetaminophen Tablets",CalmaLife,28,"Health and Wellness Products","Pain Relief","24 ct",10.07,34,1,2026-01-13,NULL
9659,9806,P8R86XLD9NJO,"GoldenVale Bakery Corn Tortillas","Corn Tortillas","GoldenVale Bakery",2,"Food and Beverages","Baked Goods","20 ct",4.96,32,1,2026-01-13,NULL
9660,6765,TBT609VPW73M,"PureHarvest Black Pepper","Black Pepper",PureHarvest,7,"Food and Beverages",Pantry,"16 oz",2.79,24,1,2026-01-13,NULL
9661,5903,TMGF2YWA6MVO,"Aurora Fields Spaghetti",Spaghetti,"Aurora Fields",7,"Food and Beverages",Pantry,"16 oz",8.18,93,1,2026-01-13,NULL
9662,2136,9WD47V6PUZHT,"NaturaPress Aquatics Flake Fish Food","Flake Fish Food","NaturaPress Aquatics",33,"Pet Care Products",Fish,"1 oz",7.65,107,1,2026-01-14,NULL
9663,4236,I3AWYLA8FVFG,"LittleBloom Swim Diapers","Swim Diapers",LittleBloom,36,"Baby and Childcare","Diapers and Wipes","10 ct",18.98,250,1,2026-01-14,NULL
9664,4331,I51OX4MBSU40,"SinusEase Nasal Decongestant Spray","Nasal Decongestant Spray",SinusEase,27,"Health and Wellness Products","Cold and Flu","0.5 oz",18.99,137,1,2026-01-14,NULL
9665,2790,R3ZIEYKCHPB9,"SunVale Home Plastic Wrap","Plastic Wrap","SunVale Home",22,"Household Goods and Cleaning Products","Food Storages and Wraps","200 ft",18.01,51,1,2026-01-14,NULL
9666,7808,YIY5ADC21F5Z,"Tmart Apples",Apples,Tmart,4,"Food and Beverages",Produce,"1 lb",6.70,211,1,2026-01-14,NULL
9667,1888,5EYE97H4W0SL,"Auralift Baby Activity Gyms","Activity Gyms","Auralift Baby",38,"Baby and Childcare",Toys,"1 ct",11.98,257,1,2026-01-15,NULL
9668,4053,AY16GXF9PJXG,"Lunelle Essence Body Wash","Body Wash","Lunelle Essence",14,"Personal Care and Beauty","Bath and Body","24 oz",5.16,101,1,2026-01-15,NULL
9669,5459,NG2DMZ8DWPMW,"EverSip Passion Fruit Juice","Passion Fruit Juice",EverSip,9,"Food and Beverages",Juice,"32 oz",4.87,32,1,2026-01-15,NULL
9670,8902,VC6ZNZAZHS8G,"BrightBerry Sausages",Sausages,BrightBerry,5,"Food and Beverages",Meat,"16 oz",4.97,45,1,2026-01-15,NULL
9671,2292,VEF752EC134Q,"GoldenVale Health Burn Gel","Burn Gel","GoldenVale Health",29,"Health and Wellness Products","First Aid","1 oz",18.34,128,1,2026-01-15,NULL
9672,432,14ICG3PLY2HE,"NaturaPress Watermelon",Watermelon,NaturaPress,4,"Food and Beverages",Produce,ea,1.69,153,1,2026-01-16,NULL
9673,9996,4AAZRVPZ3EJ8,"Aurora Fields Sourdough Bread","Sourdough Bread","Aurora Fields",2,"Food and Beverages","Baked Goods","16 oz",1.94,171,1,2026-01-16,NULL
9674,5238,0LY6T2VJCJ8B,"NaturaGlow Conditioner",Conditioner,NaturaGlow,13,"Personal Care and Beauty","Hair Care","10 oz",10.49,194,1,2026-01-17,NULL
9675,6833,8WAQOVIP6KU6,"MorningVale Single Serve Pods","Single Serve Pods",MorningVale,10,"Food and Beverages",Coffee,"20 ct",6.96,286,1,2026-01-18,NULL
9676,9742,8Y6YJ9TEHZTQ,"EverBloom Foods Beef Roast","Beef Roast","EverBloom Foods",5,"Food and Beverages",Meat,"3 lb",1.75,282,1,2026-01-18,NULL
9677,2596,AGQQKABMPKLR,"AirVista Daytime Allergy and Sinus","Daytime Allergy and Sinus",AirVista,26,"Health and Wellness Products","Allergy and Sinus","24 ct",11.76,137,1,2026-01-18,NULL
9678,3007,C7GK5HSQDWMQ,"BrightNest Aqua Water Conditioner","Water Conditioner","BrightNest Aqua",33,"Pet Care Products",Fish,"16 oz",32.07,269,1,2026-01-18,NULL
9679,1102,D9ZGQ1BGNJUZ,"Satori Bloom Oolong Tea","Oolong Tea","Satori Bloom",11,"Food and Beverages",Tea,"20 ct",7.65,181,1,2026-01-18,NULL
9680,6114,F4WS9QXP1F6Y,"GoldenVale Avocado Oil","Avocado Oil",GoldenVale,7,"Food and Beverages",Pantry,"48 oz",9.16,122,1,2026-01-18,NULL
9681,9969,SVMPJE6DAEW3,"BrightBerry Donuts",Donuts,BrightBerry,2,"Food and Beverages","Baked Goods","12 ct",9.98,194,1,2026-01-18,NULL
9682,9149,Y3JJ2D0HXARQ,"GoldenVale Cheddar Crackers","Cheddar Crackers",GoldenVale,3,"Food and Beverages",Snacks,"20 oz",6.77,258,1,2026-01-18,NULL
9683,2465,0XDVWAAMVVN2,"Arvella Essence Eye Cream","Eye Cream","Arvella Essence",15,"Personal Care and Beauty","Skin Care","0.5 oz",8.97,68,1,2026-01-19,NULL
9684,463,37NJGNS65DNI,"EverWell Aquatics Aquarium Heater","Aquarium Heater","EverWell Aquatics",33,"Pet Care Products",Fish,25W,31.38,190,1,2026-01-19,NULL
9685,9689,3B4YZ5S6OWBN,"Lunafresh Cheese Puffs","Cheese Puffs",Lunafresh,3,"Food and Beverages",Snacks,"6 oz",6.84,285,1,2026-01-20,NULL
9686,7313,BI2VO3EBMPOF,"VitaVerde Apples",Apples,VitaVerde,4,"Food and Beverages",Produce,"3 lb",6.21,145,1,2026-01-20,NULL
9687,5199,KGVJN82SHZRD,"BrightenWell Floss",Floss,BrightenWell,16,"Personal Care and Beauty","Oral Care","50 m",13.28,57,1,2026-01-20,NULL
9688,9960,L7VOZL07VS7I,"Crescent Grove Kale",Kale,"Crescent Grove",4,"Food and Beverages",Produce,"8 oz",4.69,69,1,2026-01-20,NULL
9689,709,SUZXE7JNNDGC,"Tmart Nut and Nut Granola","Nut and Nut Granola",Tmart,6,"Food and Beverages","Breakfast and Cereal","8 oz",9.29,186,1,2026-01-20,NULL
9690,7413,TWN2212JE3VM,"EverBloom Foods Spinach",Spinach,"EverBloom Foods",4,"Food and Beverages",Produce,"8 oz",5.30,167,1,2026-01-20,NULL
9691,2531,ZA5R6OBOI8B1,"Velique Organics Face Serum","Face Serum","Velique Organics",15,"Personal Care and Beauty","Skin Care","2 oz",10.05,52,1,2026-01-20,NULL
